"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kenya","KEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4829526209107","42.6222254994242","22.3019962044187","14.9347509775232","13.8232126658696","14.8188603047079","","9.88079817034673","8.0494332531873","10.886208105985","28.0637059062611","24.1745169878422","34.0699412890858","44.057364186041","41.7564881993577","30.2383441599028","25.8973329075644","31.8481975845832","21.7681345962969","","","","","","","","24.9670356970152","21.2585537863719","20.8888019130207","14.0741142996643","",
"Kyrgyz Republic","KGZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","8.05312857420615","5.85451832393122","5.79194483738811","5.62507541034727","4.9986011219725","6.38122501905936","7.28637566722683","11.9176286835292","22.3274404617832","47.270760677104","56.8947967072903","38.9253194316865","29.1749169060187","30.2822950153203","35.5477614312765","41.3653817789625","32.1145165466884","22.8005853688927","7.35076626116592","29.8940239059604","61.531435294732","29.7237828392462","42.7130206641701","39.969389488968","46.8835001231176","54.0013586627631","76.8007152859777","79.2243527583581","95.7353610950193","44.9517945386898","88.4161282623927","95.4741595286355","79.4820263150368","92.2829831710553","90.0714188439083","81.6954417994574","83.9813820488216","83.6539349622432","109.161241550727","81.9368393336947","89.9127831414539","132.346440274218","122.009402034077","98.2431064158576","",
"Kuwait","KWT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8565571592726","40.0696479703109","47.7076147904214","60.1203656973624","97.7122361068569","87.7486438879403","66.4613134977153","51.5921215940814","64.8718702226168","82.4952657556514","127.315074427498","122.652717703677","128.368834748995","105.421449379732","","","","","","","","","83.8792370495861","","","","83.8740123293793","95.4445413755309","92.0255368744085","83.0068671746977","",
"Latin America & Caribbean (excluding high income)","LAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3660492707224","21.3757569521029","17.8563007830214","26.6295798636031","32.3199352000688","37.2288099399144","45.8664241530919","63.9925508260525","27.4956481123643","58.5640756636243","56.3844398659576","39.9024464095306","44.5471445674992","37.7649411058036","32.3406536306695","26.4082150255027","34.0708561525317","38.1130301891916","35.9924717930424","44.3848684721008","46.0862953689008","36.6031456629414","30.8164046624376","",
"Lao PDR","LAO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5015483072106","17.0392494845361","13.8631366859153","10.8754175700721","9.00479227517294","6.95760514150412","6.92582216334165","7.05943203963666","10.4267860817677","22.3741206277333","36.979826982912","43.282540542639","32.9118362966775","36.299354220882","33.028250708461","22.6591315606286","20.6253069279846","22.7563919423535","23.5535911321337","22.7941136275357","23.7012079238305","21.6712664996016","17.6227910426063","14.9901292994513","21.1362982211629","45.7258634085464","","",
"Liberia","LBR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.646003274424","22.6423176052966","19.392584537859","30.6948011058497","36.8653709109279","41.0276893078126","49.4489756317261","66.7972051926703","29.6205569004212","61.9407523779333","61.0250333026659","43.1390504778795","48.2122858043658","40.7138817010218","35.1154478281856","29.2120163103287","36.8902859994522","41.8548137655714","38.92019555012","50.2104095780278","52.2661682510546","39.6118757632883","34.4252585096681","",
"Least developed countries: UN classification","LDC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1175065711963","6.57738180204765","8.45429088289169","10.1618019388261","14.3581383267086","17.6987073622528","23.4370194742134","27.471372990836","23.3481120678475","10.5270135441605","22.6943592058388","33.9787933460297","28.6878935453489","24.0946495106855","24.4239075181044","28.6750755908622","24.4349031614511","21.2229172777244","20.0892941300899","16.4825716229841","17.6605558889459","18.9574081429715","30.5350481226793","14.2939356379635","",
"Lower middle income","LMC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5803395429675","22.5597335401641","","","44.441864986569","53.3164809879841","65.7535241642078","110.86564427702","44.5861789965606","67.0081059440104","70.497063382967","47.6313071802144","57.0880752274818","49.9996925849618","57.9025271192261","57.459493471871","54.3192318406762","71.2102825020058","58.3257693619704","54.3475332007866","61.8733859536773","74.9308245050403","66.2214723204728","",
"Low & middle income","LMY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2013570545611","38.6811206304629","40.3884065486314","53.9497123038953","95.2327626850963","36.5008866361746","65.9402001887986","65.0742838806648","46.0045272479698","50.0708389659283","46.4530114953238","53.2988414076829","59.858364053523","57.969127254001","66.300612054784","49.2735570284742","59.7059775066254","79.5627275106928","77.80018204245","65.7879885998096","",
"Lesotho","LSO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8787030571036","38.8883658669408","36.8770272346374","53.2035727609474","100.655714737362","35.8485827476812","66.5680273109727","64.9642277968877","45.1913808886745","46.9745818363107","43.7649068237271","49.6376977892529","61.4314867487529","59.7913871909112","64.1624665466549","46.1053818736161","59.4341161975268","76.8806096651123","74.2113308714062","59.1438056464948","",
"Lithuania","LTU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","25.6136606189968","23.3673099391644","22.744178320619","22.1803789004942","46.0396589008323","24.1456306572525","30.0148458720117","34.8105111399644","33.4150583160082","36.4693821189235","61.175233798977","68.2984826358104","85.861121971901","89.908357232552","103.092309644256","81.8193871651789","81.5065845523573","76.2518638214173","121.288903080286","161.104587030864","145.908516933134","155.114534193536","173.193792570382","189.488332094756","164.108583921818","160.227163454684","106.18503430607","103.810625872821","125.839729117468","143.002348152922","136.037452036625","185.302514354961","321.935192395978","113.205111188361","192.864727063847","179.899215868871","109.613445974793","117.669179447441","120.608724378796","91.8068202758397","78.4586932657234","97.8997356843619","104.454120441202","69.6935060145372","63.2898700548865","69.970289174616","71.5014537914081","62.3416621097955","",
"Latvia","LVA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.558850063747","54.5853428279965","49.0752943061418","46.5108963891444","44.2763598199818","41.596168307595","51.6072402972498","56.5616295712872","47.9662553384442","50.740866290361","54.0361271959501","52.5035553034923","41.012623102578","",
"Monaco","MCO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1223932524721","46.6907668219492","32.8430816222977","32.2168176850673","51.3134813088372","45.677120329862","47.9806873270021","46.0546183099212","46.0878524004884","46.2296486235434","123.024371338809","179.396465263822","168.858407204478","153.35941878868","",
"Mexico","MEX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","0.534090909090909","0.900131291028446","","0.718957894736842","0.889751792698827","0.631879855003996","0.382868959987846","0.931731130455645","1.94023064514201","1.98663899400108","2.00265241855733","4.10238010759988","6.13382342685639","8.36953015187736","12.2310844843604","15.7126975883254","32.8160288814306","38.2048760680696","37.8876095037182","23.5262928008385","23.8569453946981","24.7063512841271","29.915971050946","16.4577940177443","24.4030156438695","16.8724369534486","15.8603185573081","12.8216966126643","16.0058735770849","20.9164756798276","26.0609508759757","34.1426110116069","36.0795242701998","20.1501633904484","37.3151874616726","41.1014345516378","33.2534803203422","41.8335048150227","39.6264320819484","35.1955004578294","33.1538048431838","31.5409987585363","35.0225076508926","30.6496357516541","31.7166515141275","35.646174214897","34.9170804538745","31.0296040169208","",
"Marshall Islands","MHL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2013570545611","38.6811206304629","40.3884065486314","53.9497123038952","95.2327626850963","36.5008866361746","65.9402001887986","65.0742838806648","46.0045272479699","50.0708389659283","46.4530114953238","53.2988414076829","59.858364053523","57.969127254001","66.300612054784","49.2783764490064","59.7165622514654","79.5795844600838","77.8157982972721","65.8038321109468","",
"North Macedonia","MKD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1467734139209","33.3312232032779","30.8345741426305","34.1504792182925","46.5228541975405","63.7001456089021","66.7209867900861","71.2329596298687","39.1472827337573","46.7134611672671","46.0976106722924","35.0269006681503","37.7906017317923","39.3560761817832","30.6337477283152","38.8448956511455","36.8637102455485","36.5161788470158","31.2795528533152","32.5376862547888","31.0061940005184","24.4295660059205","22.6912261523442","",
"Myanmar","MMR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0440140193692","26.8348935007091","20.0340002204238","17.9714333839465","39.888174439522","22.6208212008052","20.2310080385675","19.5088722307473","22.4001563860255","27.9148960506769","","186.881628730164","154.585474341998","","",
"Montenegro","MNE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2986874430451","","77.7881382536183","77.2178517193037","92.6535947649472","","","","","","","","","","","",
"Mongolia","MNG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1770794848276","36.6503426196923","32.6577379857094","33.1371949734962","35.916302650331","40.2802870528805","34.5695868497138","26.2939364975662","20.9187568338684","24.2635564109713","32.1548861910356","31.7806647338772","35.3753290199026","70.5455051376004","97.1648349626309","46.6649004860512","72.1016882566254","77.4992524242021","68.1096406870469","61.5330089655605","72.7435842387477","66.9338612365999","60.2846218391869","60.0937262554087","71.0461635938172","66.8277226004756","59.6810953086244","53.9932724943147","77.790914492215","66.2697534582821","",
"Malawi","MWI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","61.1838311535591","51.7734458587517","74.7972429341037","56.9593389733501","77.4173520783013","53.5846625326983","56.7180970212246","65.3667175276172","102.183421192554","108.731949976277","115.420363162725","150.433979022046","320.990964984843","247.083189690015","240.972869283014","303.567492157867","93.2253473333452","132.416158727312","176.766495325238","120.648371356983","128.234240269557","124.723589231054","145.926264838133","145.590826667342","125.766041229351","144.801542772477","168.065607625866","81.9885994542405","142.995665008995","160.25915794494","132.781206347852","148.385398722841","154.786326680734","135.773559270401","127.084770695097","119.429409980014","142.826543755907","110.933967082941","110.619393447663","129.361356116813","110.835227586043","93.5234781570067","",
"North America","NAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","41.7709258212931","47.1385899097476","43.9456588743181","40.5159150268399","42.9271668334958","52.5370612025765","39.3995804855629","45.4827618350646","51.9798379417829","42.0722037474921","55.1253363726264","57.9763631567029","55.5441486110759","56.1581848656785","63.2269564558145","54.1547217702306","68.9479410691231","70.3302149319506","78.6085042944571","72.6239386684289","92.4573956242913","107.543485566646","127.599247727893","144.423760188524","157.384286127356","144.380776822333","128.93613177701","102.151297321527","122.848650914834","132.115063712967","130.020031792822","140.495314887662","138.63208140459","77.3176488228829","105.654264600315","116.69310326742","100.893365777166","114.600700319125","139.58843064149","146.380893281198","134.26600894472","144.289688404138","162.166890978592","144.608986743927","156.702530935656","192.084796064453","201.638628788831","152.763326409091","",
"Namibia","NAM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.855071834541986","5.35387456779175","4.75328200914774","11.8724147562451","16.588728451662","11.0381583492348","17.2413359438902","7.73258663062873","4.23068777768586","2.47673316970718","1.39981525461919","1.39546868523884","1.67400007196866","1.97192973129376","1.96376009614655","0.565405371093166","0.34781901225469","0.0102898045899","0.00920224325965206","","","","","21.7957002861547","22.6071801560412","17.9939816356943","20.802303576206","17.641859050922","19.2562197984981","17.1769988822297","",
"New Caledonia","NCL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77725720349849","3.70312727455972","5.51888469192835","6.84568125573277","6.25293758386023","4.72568883086923","4.97011779704761","","","2.49746304094199","","11.6863487355575","12.6623372394599","13.7680108996699","30.5089885897553","14.157772828727","10.9228592961917","13.7732206730148","9.41653266274502","12.1139463006316","15.4984113294142","10.9313975768097","10.1361410534871","7.36253513008307","9.90500142094976","7.47394269971606","9.25605501323802","13.0886566811126","33.6408948709272","19.1534978554031","",
"Nicaragua","NIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","18.2276450039764","18.4762675752289","17.7024806445763","17.0262650506117","16.2268487457609","15.0222292771105","13.2913015232517","16.2007825351414","21.9569700351211","24.5798314069754","41.2075320138425","41.6159394240409","35.4943045296407","41.2126124564688","59.7045138673203","37.5865164253667","51.556651589663","46.9726232829502","51.3327690589451","58.9957393947943","63.2830378914772","83.1592042571677","112.245201787048","137.520512522826","154.999694733624","153.347875206993","116.296129000494","84.3832636266349","83.8972318430928","81.4645215702462","86.1512247276605","105.687226981034","112.027912592059","40.5804577193057","63.6205271307722","77.5514787848426","65.1199199733609","76.9563251818248","92.520940788116","87.2461702031486","93.9080269930281","101.073868205409","129.693697691587","","","","","","",
"Norway","NOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","5.24309024199138","3.82400198355283","7.44045967037097","93.3420380504101","15.382329473935","12.8452147420916","12.6159733663688","15.4619525677475","24.6363545840177","21.8126955330388","18.0493601185692","13.6354839852268","22.699716773069","28.6784878532213","29.3278258874637","34.7832999228196","41.2188883850562","30.0984446358673","39.228024511099","38.3618239755038","39.8678016056598","32.7539026041703","41.8160358096047","53.3157059267176","61.6425045104322","80.956779014244","88.1474557826245","31.3832719367996","58.5688278046343","68.5040787178644","44.0673663186473","47.343140061185","50.4505324665449","43.7220896457139","49.9525952303215","62.340776578694","71.4861425501006","60.7978865898745","72.3067416526895","","","","",
"Nepal","NPL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","35.5994037182118","72.5885010128898","38.7699443413871","29.7690995123829","30.7081094418692","19.3949772629947","33.4492682348915","36.7924672241016","54.7739817286432","49.0242994635762","49.0826601271873","54.5909951553397","46.1735358002194","44.0782277778818","48.2478034337493","35.3706749330352","33.0814506619429","32.6615062900851","37.4497771823227","42.0877162604572","35.3839035565894","40.1802204216181","34.6132841492878","18.1847524085826","29.2541782668664","","","30.0039082774321","34.5511549710987","36.9606604267013","41.7455014105491","42.3765048022519","45.840486704228","40.6580270890694","50.6842129745415","62.1532649872036","48.4670409434415","39.5348385888856","",
"OECD members","OED","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","26.9430451038522","30.7120557384772","26.2034191446069","23.184166704673","24.8472837526031","28.6790597873248","26.2583675844618","30.1983695349497","36.1795472094021","34.3053176502626","46.5962662673745","52.8142538110515","54.791305480568","59.3070967104895","67.7478924457003","50.0009774879469","55.6969597626129","49.0338449789808","58.8670233577187","58.6219019654841","62.8409468450829","70.8014068361258","81.8453769578976","91.6966003529098","116.806140903324","105.600976498415","92.0823157667505","74.1560758544409","87.7617186254246","93.0207170954698","97.3738061700524","109.95302192755","108.540638553952","56.9849187596162","81.6691594097932","87.1302768830976","72.350157579581","83.560818109194","101.037449968464","100.347289908187","104.114247615584","108.011762581189","124.79229833227","105.810671362227","122.149812983147","147.873069530386","149.367557668069","119.490360151468","",
"Oman","OMN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3229192557936","14.4952014846235","15.1288906901343","17.4900925109474","41.5502574859796","27.3724234884098","23.4251887934429","18.7665901761929","18.2975363371242","","","33.2461751606074","43.0027217558818","37.8226518376896","55.2423074334329","29.4950705106949","40.518142983102","43.5673580432173","34.6634534764311","34.6547318105134","40.8808391458745","40.8099908116085","52.2459097517537","30.9938176539677","26.3415162724273","20.5259004092769","19.4405100503848","21.7107497122026","21.647214870741","19.8917004744159","",
"Other small states","OSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4194174058178","24.7216331197377","15.5999716625213","18.4150800360395","18.9086790991849","8.71271843608738","11.1281098637106","6.65890653032432","5.04747416993835","","","34.4857001647418","31.2084074630255","27.7420742767631","37.8598135226371","11.5497562055904","17.0211151982192","19.3214646251835","14.1239485187444","","","","","","","15.5852626074334","15.7558109966212","16.735760320321","12.3657220726544","7.65928068341595","",
"Panama","PAN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96436960351106","8.13215625212153","8.67992657931081","13.9114926982413","21.6242318807199","34.6420437546236","29.8609737552056","23.3485204567385","21.2365942927353","24.1741734786029","23.6704555077768","27.8314131848052","35.8688249856455","38.3253308469797","33.1682834460856","27.4682551383039","27.7875575467363","27.614029892055","29.9310085447471","30.1571520591475","26.7734500624517","26.7483266397133","23.6235041708051","22.6970801542381","23.354966236561","23.2450241687654","24.7553019941051","24.4277733905225","22.9356192914925","20.4887200294506","",
"Peru","PER","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6493899099448","17.7806108151993","24.0936732613521","18.8423176521729","18.8166444816383","20.887095654701","24.0503699163637","27.0691642240112","31.7374804780876","45.1490504997054","67.9121108782488","31.4198021892782","59.3120084705572","70.0529649494702","47.669633183666","53.2658647644407","40.2521691068593","39.2655671247928","29.7970564565299","42.2562660609831","47.0209506205012","41.9526570053199","43.3399128506845","43.2412799719185","34.47066721804","28.9323256297363","",
